Origin,Date,Price,Units
dominican_republic,12/07/2019,0.62,£/kg
ecuador,12/07/2019,0.29,£/kg
honduras,12/07/2019,0.63,£/kg
windward_isles,12/07/2019,0.29,£/kg
guatemala,12/07/2019,0.72,£/kg
acp_bananas,12/07/2019,0.45,£/kg
dollar_bananas,12/07/2019,0.71,£/kg
all_bananas,12/07/2019,0.69,£/kg
colombia,05/07/2019,0.71,£/kg
costa_rica,05/07/2019,0.74,£/kg
ghana,05/07/2019,0.53,£/kg
honduras,05/07/2019,0.69,£/kg
panama,05/07/2019,0.81,£/kg
guatemala,05/07/2019,0.61,£/kg
acp_bananas,05/07/2019,0.53,£/kg
dollar_bananas,05/07/2019,0.7,£/kg
all_bananas,05/07/2019,0.68,£/kg
colombia,28/06/2019,0.71,£/kg
costa_rica,28/06/2019,0.81,£/kg
honduras,28/06/2019,0.72,£/kg
panama,28/06/2019,0.89,£/kg
guatemala,28/06/2019,0.61,£/kg
dollar_bananas,28/06/2019,0.74,£/kg
all_bananas,28/06/2019,0.74,£/kg
colombia,21/06/2019,0.68,£/kg
costa_rica,21/06/2019,0.8,£/kg
ecuador,21/06/2019,0.55,£/kg
honduras,21/06/2019,0.68,£/kg
windward_isles,21/06/2019,0.29,£/kg
guatemala,21/06/2019,0.7,£/kg
acp_bananas,21/06/2019,0.29,£/kg
dollar_bananas,21/06/2019,0.72,£/kg
all_bananas,21/06/2019,0.7,£/kg
colombia,14/06/2019,0.45,£/kg
costa_rica,14/06/2019,0.81,£/kg
ecuador,14/06/2019,0.77,£/kg
honduras,14/06/2019,0.68,£/kg
guatemala,14/06/2019,0.74,£/kg
dollar_bananas,14/06/2019,0.72,£/kg
all_bananas,14/06/2019,0.72,£/kg
belize,07/06/2019,0.68,£/kg
colombia,07/06/2019,0.78,£/kg
costa_rica,07/06/2019,0.78,£/kg
ecuador,07/06/2019,0.78,£/kg
honduras,07/06/2019,0.8,£/kg
ivory_coast,07/06/2019,0.64,£/kg
panama,07/06/2019,0.85,£/kg
guatemala,07/06/2019,0.71,£/kg
brazil,07/06/2019,0.68,£/kg
acp_bananas,07/06/2019,0.67,£/kg
dollar_bananas,07/06/2019,0.78,£/kg
all_bananas,07/06/2019,0.77,£/kg
belize,31/05/2019,0.74,£/kg
colombia,31/05/2019,0.62,£/kg
costa_rica,31/05/2019,0.85,£/kg
ecuador,31/05/2019,0.77,£/kg
panama,31/05/2019,0.82,£/kg
windward_isles,31/05/2019,0.29,£/kg
guatemala,31/05/2019,0.71,£/kg
brazil,31/05/2019,0.68,£/kg
acp_bananas,31/05/2019,0.62,£/kg
dollar_bananas,31/05/2019,0.77,£/kg
all_bananas,31/05/2019,0.75,£/kg
belize,24/05/2019,0.74,£/kg
costa_rica,24/05/2019,0.82,£/kg
ecuador,24/05/2019,0.78,£/kg
panama,24/05/2019,0.82,£/kg
windward_isles,24/05/2019,0.31,£/kg
guatemala,24/05/2019,0.74,£/kg
brazil,24/05/2019,0.74,£/kg
acp_bananas,24/05/2019,0.57,£/kg
dollar_bananas,24/05/2019,0.79,£/kg
all_bananas,24/05/2019,0.75,£/kg
belize,17/05/2019,0.74,£/kg
colombia,17/05/2019,0.76,£/kg
costa_rica,17/05/2019,0.82,£/kg
ecuador,17/05/2019,0.79,£/kg
honduras,17/05/2019,0.8,£/kg
panama,17/05/2019,0.84,£/kg
brazil,17/05/2019,0.74,£/kg
acp_bananas,17/05/2019,0.74,£/kg
dollar_bananas,17/05/2019,0.8,£/kg
all_bananas,17/05/2019,0.8,£/kg
belize,10/05/2019,0.77,£/kg
costa_rica,10/05/2019,0.82,£/kg
ecuador,10/05/2019,0.78,£/kg
honduras,10/05/2019,0.86,£/kg
ivory_coast,10/05/2019,0.77,£/kg
panama,10/05/2019,0.86,£/kg
guatemala,10/05/2019,0.77,£/kg
brazil,10/05/2019,0.74,£/kg
acp_bananas,10/05/2019,0.77,£/kg
dollar_bananas,10/05/2019,0.82,£/kg
all_bananas,10/05/2019,0.81,£/kg
belize,03/05/2019,0.83,£/kg
costa_rica,03/05/2019,0.92,£/kg
ecuador,03/05/2019,0.8,£/kg
honduras,03/05/2019,0.8,£/kg
ivory_coast,03/05/2019,0.72,£/kg
panama,03/05/2019,0.78,£/kg
guatemala,03/05/2019,0.83,£/kg
acp_bananas,03/05/2019,0.81,£/kg
dollar_bananas,03/05/2019,0.82,£/kg
all_bananas,03/05/2019,0.82,£/kg
belize,26/04/2019,0.83,£/kg
colombia,26/04/2019,0.71,£/kg
costa_rica,26/04/2019,0.84,£/kg
ecuador,26/04/2019,0.8,£/kg
honduras,26/04/2019,0.75,£/kg
panama,26/04/2019,0.84,£/kg
guatemala,26/04/2019,0.79,£/kg
brazil,26/04/2019,0.79,£/kg
acp_bananas,26/04/2019,0.83,£/kg
dollar_bananas,26/04/2019,0.8,£/kg
all_bananas,26/04/2019,0.8,£/kg
belize,19/04/2019,0.79,£/kg
colombia,19/04/2019,0.75,£/kg
costa_rica,19/04/2019,0.71,£/kg
ecuador,19/04/2019,0.8,£/kg
honduras,19/04/2019,0.71,£/kg
jamaica,19/04/2019,0.66,£/kg
panama,19/04/2019,0.85,£/kg
guatemala,19/04/2019,0.79,£/kg
acp_bananas,19/04/2019,0.76,£/kg
dollar_bananas,19/04/2019,0.77,£/kg
all_bananas,19/04/2019,0.77,£/kg
belize,12/04/2019,0.74,£/kg
colombia,12/04/2019,0.78,£/kg
costa_rica,12/04/2019,0.8,£/kg
dominican_republic,12/04/2019,0.77,£/kg
ecuador,12/04/2019,0.74,£/kg
windward_isles,12/04/2019,0.35,£/kg
guatemala,12/04/2019,0.75,£/kg
acp_bananas,12/04/2019,0.6,£/kg
dollar_bananas,12/04/2019,0.77,£/kg
all_bananas,12/04/2019,0.73,£/kg
belize,05/04/2019,0.83,£/kg
colombia,05/04/2019,0.61,£/kg
costa_rica,05/04/2019,0.83,£/kg
ecuador,05/04/2019,0.83,£/kg
ivory_coast,05/04/2019,0.55,£/kg
windward_isles,05/04/2019,0.29,£/kg
guatemala,05/04/2019,0.82,£/kg
acp_bananas,05/04/2019,0.62,£/kg
dollar_bananas,05/04/2019,0.78,£/kg
all_bananas,05/04/2019,0.74,£/kg
belize,29/03/2019,0.8,£/kg
costa_rica,29/03/2019,0.83,£/kg
ecuador,29/03/2019,0.83,£/kg
honduras,29/03/2019,0.82,£/kg
panama,29/03/2019,0.9,£/kg
guatemala,29/03/2019,0.76,£/kg
acp_bananas,29/03/2019,0.8,£/kg
dollar_bananas,29/03/2019,0.82,£/kg
all_bananas,29/03/2019,0.82,£/kg
belize,22/03/2019,0.88,£/kg
costa_rica,22/03/2019,0.9,£/kg
ecuador,22/03/2019,0.9,£/kg
honduras,22/03/2019,0.93,£/kg
ivory_coast,22/03/2019,0.81,£/kg
panama,22/03/2019,0.97,£/kg
guatemala,22/03/2019,0.88,£/kg
acp_bananas,22/03/2019,0.86,£/kg
dollar_bananas,22/03/2019,0.9,£/kg
all_bananas,22/03/2019,0.9,£/kg
belize,15/03/2019,0.85,£/kg
costa_rica,15/03/2019,0.84,£/kg
ecuador,15/03/2019,0.74,£/kg
honduras,15/03/2019,0.8,£/kg
ivory_coast,15/03/2019,0.85,£/kg
panama,15/03/2019,0.86,£/kg
guatemala,15/03/2019,0.85,£/kg
acp_bananas,15/03/2019,0.85,£/kg
dollar_bananas,15/03/2019,0.82,£/kg
all_bananas,15/03/2019,0.83,£/kg
belize,08/03/2019,0.79,£/kg
costa_rica,08/03/2019,0.8,£/kg
ecuador,08/03/2019,0.74,£/kg
honduras,08/03/2019,0.73,£/kg
panama,08/03/2019,0.85,£/kg
guatemala,08/03/2019,0.77,£/kg
acp_bananas,08/03/2019,0.79,£/kg
dollar_bananas,08/03/2019,0.8,£/kg
all_bananas,08/03/2019,0.8,£/kg
costa_rica,01/03/2019,0.84,£/kg
ivory_coast,01/03/2019,0.4,£/kg
panama,01/03/2019,0.79,£/kg
windward_isles,01/03/2019,0.33,£/kg
guatemala,01/03/2019,0.71,£/kg
acp_bananas,01/03/2019,0.36,£/kg
dollar_bananas,01/03/2019,0.8,£/kg
all_bananas,01/03/2019,0.77,£/kg
colombia,22/02/2019,0.79,£/kg
costa_rica,22/02/2019,0.83,£/kg
dominican_republic,22/02/2019,0.36,£/kg
ecuador,22/02/2019,0.85,£/kg
windward_isles,22/02/2019,0.44,£/kg
guatemala,22/02/2019,0.75,£/kg
acp_bananas,22/02/2019,0.38,£/kg
dollar_bananas,22/02/2019,0.81,£/kg
all_bananas,22/02/2019,0.73,£/kg
costa_rica,15/02/2019,0.78,£/kg
dominican_republic,15/02/2019,0.65,£/kg
ecuador,15/02/2019,0.76,£/kg
honduras,15/02/2019,0.76,£/kg
mexico,15/02/2019,0.79,£/kg
panama,15/02/2019,0.81,£/kg
guatemala,15/02/2019,0.74,£/kg
acp_bananas,15/02/2019,0.65,£/kg
dollar_bananas,15/02/2019,0.78,£/kg
all_bananas,15/02/2019,0.76,£/kg
colombia,08/02/2019,0.79,£/kg
costa_rica,08/02/2019,0.78,£/kg
ecuador,08/02/2019,0.71,£/kg
honduras,08/02/2019,0.75,£/kg
panama,08/02/2019,0.79,£/kg
guatemala,08/02/2019,0.74,£/kg
dollar_bananas,08/02/2019,0.76,£/kg
all_bananas,08/02/2019,0.76,£/kg
costa_rica,01/02/2019,0.73,£/kg
dominican_republic,01/02/2019,0.79,£/kg
panama,01/02/2019,0.74,£/kg
nicaragua,01/02/2019,0.74,£/kg
acp_bananas,01/02/2019,0.79,£/kg
dollar_bananas,01/02/2019,0.74,£/kg
all_bananas,01/02/2019,0.75,£/kg
colombia,25/01/2019,0.71,£/kg
costa_rica,25/01/2019,0.7,£/kg
ecuador,25/01/2019,0.82,£/kg
honduras,25/01/2019,0.78,£/kg
mexico,25/01/2019,0.63,£/kg
panama,25/01/2019,0.71,£/kg
dollar_bananas,25/01/2019,0.72,£/kg
all_bananas,25/01/2019,0.72,£/kg
belize,18/01/2019,0.58,£/kg
colombia,18/01/2019,0.68,£/kg
costa_rica,18/01/2019,0.7,£/kg
dominican_republic,18/01/2019,0.69,£/kg
ecuador,18/01/2019,0.82,£/kg
panama,18/01/2019,0.64,£/kg
acp_bananas,18/01/2019,0.61,£/kg
dollar_bananas,18/01/2019,0.71,£/kg
all_bananas,18/01/2019,0.69,£/kg
colombia,11/01/2019,0.66,£/kg
costa_rica,11/01/2019,0.78,£/kg
dominican_republic,11/01/2019,0.58,£/kg
ecuador,11/01/2019,0.64,£/kg
panama,11/01/2019,0.64,£/kg
acp_bananas,11/01/2019,0.58,£/kg
dollar_bananas,11/01/2019,0.7,£/kg
all_bananas,11/01/2019,0.7,£/kg
all_bananas,21/12/2018,0.66,£/kg
dollar_bananas,21/12/2018,0.65,£/kg
acp_bananas,21/12/2018,0.71,£/kg
belize,21/12/2018,0.72,£/kg
colombia,21/12/2018,0.63,£/kg
costa_rica,21/12/2018,0.72,£/kg
panama,21/12/2018,0.56,£/kg
all_bananas,14/12/2018,0.62,£/kg
dollar_bananas,14/12/2018,0.62,£/kg
acp_bananas,14/12/2018,0.55,£/kg
colombia,14/12/2018,0.63,£/kg
costa_rica,14/12/2018,0.65,£/kg
ecuador,14/12/2018,0.58,£/kg
honduras,14/12/2018,0.69,£/kg
ivory_coast,14/12/2018,0.55,£/kg
panama,14/12/2018,0.5,£/kg
guatemala,14/12/2018,0.58,£/kg
all_bananas,07/12/2018,0.64,£/kg
dollar_bananas,07/12/2018,0.67,£/kg
acp_bananas,07/12/2018,0.52,£/kg
colombia,07/12/2018,0.67,£/kg
costa_rica,07/12/2018,0.73,£/kg
dominican_republic,07/12/2018,0.61,£/kg
ecuador,07/12/2018,0.63,£/kg
honduras,07/12/2018,0.62,£/kg
ivory_coast,07/12/2018,0.28,£/kg
panama,07/12/2018,0.61,£/kg
all_bananas,30/11/2018,0.74,£/kg
dollar_bananas,30/11/2018,0.75,£/kg
acp_bananas,30/11/2018,0.72,£/kg
belize,30/11/2018,0.72,£/kg
colombia,30/11/2018,0.75,£/kg
costa_rica,30/11/2018,0.8,£/kg
honduras,30/11/2018,0.68,£/kg
panama,30/11/2018,0.88,£/kg
brazil,30/11/2018,0.61,£/kg
all_bananas,23/11/2018,0.65,£/kg
dollar_bananas,23/11/2018,0.65,£/kg
colombia,23/11/2018,0.67,£/kg
costa_rica,23/11/2018,0.78,£/kg
ecuador,23/11/2018,0.46,£/kg
honduras,23/11/2018,0.64,£/kg
panama,23/11/2018,0.51,£/kg
nicaragua,23/11/2018,0.61,£/kg
brazil,23/11/2018,0.61,£/kg
all_bananas,16/11/2018,0.69,£/kg
dollar_bananas,16/11/2018,0.69,£/kg
acp_bananas,16/11/2018,0.62,£/kg
belize,16/11/2018,0.62,£/kg
colombia,16/11/2018,0.61,£/kg
costa_rica,16/11/2018,0.74,£/kg
ecuador,16/11/2018,0.78,£/kg
honduras,16/11/2018,0.69,£/kg
panama,16/11/2018,0.75,£/kg
brazil,16/11/2018,0.61,£/kg
all_bananas,09/11/2018,0.68,£/kg
dollar_bananas,09/11/2018,0.68,£/kg
colombia,09/11/2018,0.64,£/kg
costa_rica,09/11/2018,0.72,£/kg
honduras,09/11/2018,0.69,£/kg
panama,09/11/2018,0.8,£/kg
guatemala,09/11/2018,0.61,£/kg
all_bananas,02/11/2018,0.66,£/kg
dollar_bananas,02/11/2018,0.67,£/kg
acp_bananas,02/11/2018,0.61,£/kg
colombia,02/11/2018,0.61,£/kg
costa_rica,02/11/2018,0.71,£/kg
ecuador,02/11/2018,0.75,£/kg
ghana,02/11/2018,0.61,£/kg
honduras,02/11/2018,0.69,£/kg
mexico,02/11/2018,0.61,£/kg
panama,02/11/2018,0.67,£/kg
all_bananas,26/10/2018,0.6,£/kg
dollar_bananas,26/10/2018,0.6,£/kg
acp_bananas,26/10/2018,0.61,£/kg
cameroon,26/10/2018,0.61,£/kg
colombia,26/10/2018,0.61,£/kg
costa_rica,26/10/2018,0.74,£/kg
ecuador,26/10/2018,0.41,£/kg
panama,26/10/2018,0.5,£/kg
all_bananas,19/10/2018,0.73,£/kg
dollar_bananas,19/10/2018,0.73,£/kg
acp_bananas,19/10/2018,0.78,£/kg
colombia,19/10/2018,0.69,£/kg
costa_rica,19/10/2018,0.74,£/kg
dominican_republic,19/10/2018,0.78,£/kg
ecuador,19/10/2018,0.86,£/kg
honduras,19/10/2018,0.66,£/kg
mexico,19/10/2018,0.66,£/kg
panama,19/10/2018,0.77,£/kg
all_bananas,12/10/2018,0.74,£/kg
dollar_bananas,12/10/2018,0.74,£/kg
acp_bananas,12/10/2018,0.73,£/kg
colombia,12/10/2018,0.72,£/kg
costa_rica,12/10/2018,0.72,£/kg
dominican_republic,12/10/2018,0.73,£/kg
ecuador,12/10/2018,0.74,£/kg
honduras,12/10/2018,0.72,£/kg
panama,12/10/2018,0.78,£/kg
all_bananas,05/10/2018,0.75,£/kg
dollar_bananas,05/10/2018,0.75,£/kg
colombia,05/10/2018,0.75,£/kg
costa_rica,05/10/2018,0.73,£/kg
ecuador,05/10/2018,0.79,£/kg
panama,05/10/2018,0.74,£/kg
all_bananas,28/09/2018,0.78,£/kg
dollar_bananas,28/09/2018,0.77,£/kg
acp_bananas,28/09/2018,0.78,£/kg
belize,28/09/2018,0.85,£/kg
costa_rica,28/09/2018,0.78,£/kg
dominican_republic,28/09/2018,0.72,£/kg
ecuador,28/09/2018,0.79,£/kg
honduras,28/09/2018,0.72,£/kg
panama,28/09/2018,0.79,£/kg
all_bananas,21/09/2018,0.75,£/kg
dollar_bananas,21/09/2018,0.74,£/kg
acp_bananas,21/09/2018,0.82,£/kg
colombia,21/09/2018,0.75,£/kg
costa_rica,21/09/2018,0.77,£/kg
dominican_republic,21/09/2018,0.82,£/kg
ecuador,21/09/2018,0.78,£/kg
honduras,21/09/2018,0.66,£/kg
panama,21/09/2018,0.64,£/kg
all_bananas,14/09/2018,0.72,£/kg
dollar_bananas,14/09/2018,0.72,£/kg
colombia,14/09/2018,0.74,£/kg
costa_rica,14/09/2018,0.71,£/kg
ecuador,14/09/2018,0.7,£/kg
honduras,14/09/2018,0.66,£/kg
panama,14/09/2018,0.82,£/kg
all_bananas,07/09/2018,0.75,£/kg
dollar_bananas,07/09/2018,0.75,£/kg
colombia,07/09/2018,0.74,£/kg
costa_rica,07/09/2018,0.73,£/kg
ecuador,07/09/2018,0.75,£/kg
honduras,07/09/2018,0.68,£/kg
panama,07/09/2018,0.82,£/kg
all_bananas,31/08/2018,0.72,£/kg
dollar_bananas,31/08/2018,0.72,£/kg
acp_bananas,31/08/2018,0.69,£/kg
colombia,31/08/2018,0.7,£/kg
costa_rica,31/08/2018,0.69,£/kg
ecuador,31/08/2018,0.72,£/kg
honduras,31/08/2018,0.65,£/kg
ivory_coast,31/08/2018,0.69,£/kg
panama,31/08/2018,0.77,£/kg
all_bananas,24/08/2018,0.71,£/kg
dollar_bananas,24/08/2018,0.72,£/kg
acp_bananas,24/08/2018,0.62,£/kg
costa_rica,24/08/2018,0.69,£/kg
dominican_republic,24/08/2018,0.62,£/kg
ecuador,24/08/2018,0.72,£/kg
honduras,24/08/2018,0.65,£/kg
panama,24/08/2018,0.77,£/kg
brazil,24/08/2018,0.69,£/kg
all_bananas,17/08/2018,0.71,£/kg
dollar_bananas,17/08/2018,0.71,£/kg
acp_bananas,17/08/2018,0.62,£/kg
costa_rica,17/08/2018,0.69,£/kg
dominican_republic,17/08/2018,0.62,£/kg
ecuador,17/08/2018,0.71,£/kg
honduras,17/08/2018,0.65,£/kg
panama,17/08/2018,0.77,£/kg
brazil,17/08/2018,0.69,£/kg
all_bananas,10/08/2018,0.71,£/kg
dollar_bananas,10/08/2018,0.71,£/kg
acp_bananas,10/08/2018,0.6,£/kg
costa_rica,10/08/2018,0.71,£/kg
ecuador,10/08/2018,0.69,£/kg
ghana,10/08/2018,0.6,£/kg
honduras,10/08/2018,0.63,£/kg
mexico,10/08/2018,0.66,£/kg
panama,10/08/2018,0.75,£/kg
all_bananas,03/08/2018,0.71,£/kg
dollar_bananas,03/08/2018,0.71,£/kg
colombia,03/08/2018,0.72,£/kg
costa_rica,03/08/2018,0.71,£/kg
ecuador,03/08/2018,0.61,£/kg
honduras,03/08/2018,0.63,£/kg
panama,03/08/2018,0.79,£/kg
all_bananas,27/07/2018,0.71,£/kg
dollar_bananas,27/07/2018,0.72,£/kg
acp_bananas,27/07/2018,0.69,£/kg
colombia,27/07/2018,0.77,£/kg
costa_rica,27/07/2018,0.7,£/kg
dominican_republic,27/07/2018,0.71,£/kg
ecuador,27/07/2018,0.61,£/kg
honduras,27/07/2018,0.75,£/kg
ivory_coast,27/07/2018,0.67,£/kg
panama,27/07/2018,0.77,£/kg
all_bananas,20/07/2018,0.76,£/kg
dollar_bananas,20/07/2018,0.77,£/kg
acp_bananas,20/07/2018,0.65,£/kg
colombia,20/07/2018,0.74,£/kg
costa_rica,20/07/2018,0.81,£/kg
dominican_republic,20/07/2018,0.64,£/kg
ecuador,20/07/2018,0.74,£/kg
honduras,20/07/2018,0.73,£/kg
mexico,20/07/2018,0.66,£/kg
panama,20/07/2018,0.82,£/kg
all_bananas,13/07/2018,0.74,£/kg
dollar_bananas,13/07/2018,0.73,£/kg
acp_bananas,13/07/2018,0.75,£/kg
colombia,13/07/2018,0.75,£/kg
costa_rica,13/07/2018,0.72,£/kg
dominican_republic,13/07/2018,0.75,£/kg
ecuador,13/07/2018,0.72,£/kg
panama,13/07/2018,0.79,£/kg
all_bananas,06/07/2018,0.75,£/kg
dollar_bananas,06/07/2018,0.75,£/kg
colombia,06/07/2018,0.77,£/kg
costa_rica,06/07/2018,0.75,£/kg
ecuador,06/07/2018,0.73,£/kg
honduras,06/07/2018,0.66,£/kg
panama,06/07/2018,0.79,£/kg
all_bananas,29/06/2018,0.77,£/kg
dollar_bananas,29/06/2018,0.78,£/kg
acp_bananas,29/06/2018,0.68,£/kg
colombia,29/06/2018,0.74,£/kg
costa_rica,29/06/2018,0.79,£/kg
dominican_republic,29/06/2018,0.68,£/kg
ecuador,29/06/2018,0.74,£/kg
honduras,29/06/2018,0.79,£/kg
panama,29/06/2018,0.82,£/kg
all_bananas,22/06/2018,0.75,£/kg
dollar_bananas,22/06/2018,0.75,£/kg
colombia,22/06/2018,0.8,£/kg
costa_rica,22/06/2018,0.74,£/kg
ecuador,22/06/2018,0.69,£/kg
panama,22/06/2018,0.79,£/kg
all_bananas,15/06/2018,0.72,£/kg
dollar_bananas,15/06/2018,0.72,£/kg
colombia,15/06/2018,0.76,£/kg
costa_rica,15/06/2018,0.69,£/kg
ecuador,15/06/2018,0.79,£/kg
honduras,15/06/2018,0.68,£/kg
panama,15/06/2018,0.76,£/kg
guatemala,15/06/2018,0.66,£/kg
all_bananas,08/06/2018,0.73,£/kg
dollar_bananas,08/06/2018,0.74,£/kg
acp_bananas,08/06/2018,0.71,£/kg
colombia,08/06/2018,0.7,£/kg
costa_rica,08/06/2018,0.75,£/kg
dominican_republic,08/06/2018,0.71,£/kg
ecuador,08/06/2018,0.79,£/kg
panama,08/06/2018,0.77,£/kg
all_bananas,01/06/2018,0.79,£/kg
dollar_bananas,01/06/2018,0.79,£/kg
acp_bananas,01/06/2018,0.83,£/kg
colombia,01/06/2018,0.78,£/kg
costa_rica,01/06/2018,0.82,£/kg
ecuador,01/06/2018,0.77,£/kg
honduras,01/06/2018,0.8,£/kg
ivory_coast,01/06/2018,0.83,£/kg
mexico,01/06/2018,0.72,£/kg
panama,01/06/2018,0.82,£/kg
all_bananas,25/05/2018,0.78,£/kg
dollar_bananas,25/05/2018,0.79,£/kg
acp_bananas,25/05/2018,0.73,£/kg
cameroon,25/05/2018,0.72,£/kg
colombia,25/05/2018,0.78,£/kg
costa_rica,25/05/2018,0.79,£/kg
ecuador,25/05/2018,0.76,£/kg
ghana,25/05/2018,0.77,£/kg
honduras,25/05/2018,0.82,£/kg
panama,25/05/2018,0.82,£/kg
all_bananas,18/05/2018,0.77,£/kg
dollar_bananas,18/05/2018,0.76,£/kg
acp_bananas,18/05/2018,0.9,£/kg
belize,18/05/2018,0.9,£/kg
colombia,18/05/2018,0.76,£/kg
costa_rica,18/05/2018,0.75,£/kg
ecuador,18/05/2018,0.79,£/kg
panama,18/05/2018,0.77,£/kg
all_bananas,11/05/2018,0.78,£/kg
dollar_bananas,11/05/2018,0.79,£/kg
acp_bananas,11/05/2018,0.73,£/kg
colombia,11/05/2018,0.82,£/kg
costa_rica,11/05/2018,0.79,£/kg
dominican_republic,11/05/2018,0.74,£/kg
ecuador,11/05/2018,0.83,£/kg
honduras,11/05/2018,0.82,£/kg
mexico,11/05/2018,0.68,£/kg
panama,11/05/2018,0.85,£/kg
all_bananas,04/05/2018,0.79,£/kg
dollar_bananas,04/05/2018,0.79,£/kg
acp_bananas,04/05/2018,0.79,£/kg
colombia,04/05/2018,0.81,£/kg
costa_rica,04/05/2018,0.8,£/kg
ecuador,04/05/2018,0.8,£/kg
ghana,04/05/2018,0.79,£/kg
mexico,04/05/2018,0.68,£/kg
panama,04/05/2018,0.88,£/kg
all_bananas,27/04/2018,0.82,£/kg
dollar_bananas,27/04/2018,0.82,£/kg
colombia,27/04/2018,0.82,£/kg
costa_rica,27/04/2018,0.81,£/kg
ecuador,27/04/2018,0.82,£/kg
honduras,27/04/2018,0.83,£/kg
panama,27/04/2018,0.9,£/kg
all_bananas,20/04/2018,0.84,£/kg
dollar_bananas,20/04/2018,0.84,£/kg
acp_bananas,20/04/2018,0.85,£/kg
colombia,20/04/2018,0.84,£/kg
costa_rica,20/04/2018,0.83,£/kg
dominican_republic,20/04/2018,0.85,£/kg
ecuador,20/04/2018,0.82,£/kg
all_bananas,13/04/2018,0.88,£/kg
dollar_bananas,13/04/2018,0.88,£/kg
acp_bananas,13/04/2018,0.85,£/kg
colombia,13/04/2018,0.9,£/kg
costa_rica,13/04/2018,0.89,£/kg
dominican_republic,13/04/2018,0.85,£/kg
ecuador,13/04/2018,0.82,£/kg
ghana,13/04/2018,0.85,£/kg
honduras,13/04/2018,0.85,£/kg
all_bananas,06/04/2018,0.89,£/kg
dollar_bananas,06/04/2018,0.89,£/kg
colombia,06/04/2018,0.92,£/kg
costa_rica,06/04/2018,0.89,£/kg
ecuador,06/04/2018,0.82,£/kg
honduras,06/04/2018,0.87,£/kg
all_bananas,30/03/2018,0.91,£/kg
dollar_bananas,30/03/2018,0.92,£/kg
acp_bananas,30/03/2018,0.83,£/kg
colombia,30/03/2018,0.92,£/kg
costa_rica,30/03/2018,0.91,£/kg
dominican_republic,30/03/2018,0.83,£/kg
ecuador,30/03/2018,0.94,£/kg
honduras,30/03/2018,0.88,£/kg
panama,30/03/2018,0.95,£/kg
all_bananas,23/03/2018,0.98,£/kg
dollar_bananas,23/03/2018,0.98,£/kg
colombia,23/03/2018,0.97,£/kg
costa_rica,23/03/2018,0.97,£/kg
ecuador,23/03/2018,0.97,£/kg
honduras,23/03/2018,0.95,£/kg
panama,23/03/2018,1.02,£/kg
guatemala,23/03/2018,0.99,£/kg
nicaragua,23/03/2018,0.99,£/kg
all_bananas,16/03/2018,0.96,£/kg
dollar_bananas,16/03/2018,0.96,£/kg
colombia,16/03/2018,0.98,£/kg
costa_rica,16/03/2018,0.98,£/kg
ecuador,16/03/2018,0.91,£/kg
honduras,16/03/2018,0.95,£/kg
panama,16/03/2018,0.97,£/kg
all_bananas,09/03/2018,0.94,£/kg
dollar_bananas,09/03/2018,0.94,£/kg
colombia,09/03/2018,0.95,£/kg
costa_rica,09/03/2018,0.92,£/kg
ecuador,09/03/2018,0.92,£/kg
honduras,09/03/2018,0.95,£/kg
mexico,09/03/2018,0.91,£/kg
panama,09/03/2018,0.99,£/kg
all_bananas,02/03/2018,0.97,£/kg
dollar_bananas,02/03/2018,0.97,£/kg
colombia,02/03/2018,0.96,£/kg
costa_rica,02/03/2018,0.93,£/kg
ecuador,02/03/2018,0.96,£/kg
honduras,02/03/2018,0.93,£/kg
panama,02/03/2018,1.03,£/kg
all_bananas,23/02/2018,0.96,£/kg
dollar_bananas,23/02/2018,0.96,£/kg
colombia,23/02/2018,0.99,£/kg
costa_rica,23/02/2018,0.94,£/kg
ecuador,23/02/2018,0.91,£/kg
honduras,23/02/2018,0.96,£/kg
panama,23/02/2018,0.98,£/kg
all_bananas,16/02/2018,0.97,£/kg
dollar_bananas,16/02/2018,0.97,£/kg
colombia,16/02/2018,0.99,£/kg
costa_rica,16/02/2018,0.96,£/kg
ecuador,16/02/2018,0.93,£/kg
honduras,16/02/2018,0.95,£/kg
panama,16/02/2018,0.98,£/kg
all_bananas,09/02/2018,0.96,£/kg
dollar_bananas,09/02/2018,0.96,£/kg
colombia,09/02/2018,0.95,£/kg
costa_rica,09/02/2018,0.99,£/kg
ecuador,09/02/2018,0.94,£/kg
panama,09/02/2018,0.96,£/kg
all_bananas,02/02/2018,0.85,£/kg
dollar_bananas,02/02/2018,0.85,£/kg
colombia,02/02/2018,0.86,£/kg
costa_rica,02/02/2018,0.87,£/kg
mexico,02/02/2018,0.79,£/kg
panama,02/02/2018,0.9,£/kg
nicaragua,02/02/2018,0.83,£/kg
all_bananas,26/01/2018,0.81,£/kg
dollar_bananas,26/01/2018,0.81,£/kg
colombia,26/01/2018,0.82,£/kg
costa_rica,26/01/2018,0.79,£/kg
ecuador,26/01/2018,0.79,£/kg
panama,26/01/2018,0.83,£/kg
all_bananas,19/01/2018,0.8,£/kg
dollar_bananas,19/01/2018,0.8,£/kg
colombia,19/01/2018,0.8,£/kg
costa_rica,19/01/2018,0.78,£/kg
ecuador,19/01/2018,0.79,£/kg
panama,19/01/2018,0.83,£/kg
all_bananas,12/01/2018,0.69,£/kg
dollar_bananas,12/01/2018,0.69,£/kg
